ID,PageNo.,DocName,Year,Coordinator,Prof,Student Name,Neighborhood,Borough,Address,oldLat,oldLong,Latitude,Longitude,DocLink,DocType,Tags
0465,046,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1989,ROBERT MCCARTER,STEVEN HOLL,ELISABETH AFFORD & BELEN MONEO,,,,,,,,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_046.jpg,,"PRECEDENT STUDY, DIFFERENT SITES, SHORT"
0466,,,1989,,STEVEN HOLL,,,,,,,,,,,
0467,,,1989,,STEVEN HOLL,,,,,,,,,,,
0468,,,1989,,STEVEN HOLL,,,,,,,,,,,
0469,,,1989,,STEVEN HOLL,,,,,,,,,,,
0470,,,1989,,STEVEN HOLL,,,,,,,,,,,
0471,,,1989,,STEVEN HOLL,,,,,,,,,,,
0472,,,1989,,STEVEN HOLL,,,,,,,,,,,
0473,,,1989,,STEVEN HOLL,,,,,,,,,,,
0474,047,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1989,ROBERT MCCARTER,ROBERT MCCARTER,DANIELLE SMOLLER & FOSALINO RIGUERAS,GREENPOINT ,BROOKLYN,"GREENPOINT , BROOKLYN",40.7305,-73.9515,40.7348,-73.9466,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_047.jpg,,"PRECEDENT STUDY, DIFFERENT SITES, SHORT"
0475,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0476,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0477,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0478,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0479,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0480,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0481,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0482,,,1989,,ROBERT MCCARTER,,,,,,,,,,,
0483,048,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1989,ROBERT MCCARTER,LEONARDO ZYLBERBERG,SUNIL BALD & CHRISTINE WENTZ,SOUTH BRONX,BRONX,"SOUTH BRONX, BRONX",40.8177,-73.9184,40.8209,-73.9169,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_048.jpg,,"PRECEDENT STUDY, DIFFERENT SITES, SHORT"
0484,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0485,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0486,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0487,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0488,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0489,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0490,,,1989,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0491,049,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1990,ROBERT A.M. STERN,KENNETH FRAMPTON & SULAN KOLATAN,MICHAEL GRANVILLE & GAYLE TSERN,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6761,-73.9968,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_049.jpg,,"SHARED SITE, SITE ANALYSIS, NEIGHBORHOOD, GRAPPLING WITH GENERIC, SHORT"
0492,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0493,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0494,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0495,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0496,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0497,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0498,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0499,,,1990,,KENNETH FRAMPTON & SULAN KOLATAN,,,,,,,,,,,
0500,050,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1990,ROBERT A.M. STERN,STEVEN HOLL,VICTOR JONES & DANIEL WOOD,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6775,-73.9945,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_050.jpg,,"SHARED SITE, SITE ANALYSIS, NEIGHBORHOOD, GRAPPLING WITH GENERIC, SHORT"
0501,,,1990,,STEVEN HOLL,,,,,,,,,,,
0502,,,1990,,STEVEN HOLL,,,,,,,,,,,
0503,,,1990,,STEVEN HOLL,,,,,,,,,,,
0504,,,1990,,STEVEN HOLL,,,,,,,,,,,
0505,,,1990,,STEVEN HOLL,,,,,,,,,,,
0506,,,1990,,STEVEN HOLL,,,,,,,,,,,
0507,,,1990,,STEVEN HOLL,,,,,,,,,,,
0508,,,1990,,STEVEN HOLL,,,,,,,,,,,
0509,051,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1990,ROBERT A.M. STERN,LAURETTA VINCIARELLI,ANDREA MCBRIDE & WILLIAM YOON,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6760,-73.9988,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_051.jpg,,"SHARED SITE, SITE ANALYSIS, NEIGHBORHOOD, GRAPPLING WITH GENERIC, SHORT"
0510,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0511,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0512,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0513,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0514,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0515,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0516,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0517,,,1990,,LAURETTA VINCIARELLI,,,,,,,,,,,
0518,052,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1990,ROBERT A.M. STERN,LEONARDO ZYLBERBERG,JENNIFER HIRSCH,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6717,-73.9977,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_052.jpg,,"SHARED SITE, SITE ANALYSIS, NEIGHBORHOOD, GRAPPLING WITH GENERIC, SHORT"
0519,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0520,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0521,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0522,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0523,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0524,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0525,,,1990,,LEONARDO ZYLBERBERG,,,,,,,,,,,
0526,053,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1991,ROBERT A.M. STERN,DIANA AGREST,BRAD CRONK & MARIA GRAY,GREENWICH VILLAGE,,"GREENWICH VILLAGE, ",40.7336,-74.0027,40.7355,-73.9986,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_053.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0527,,,1991,,DIANA AGREST,,,,,,,,,,,
0528,,,1991,,DIANA AGREST,,,,,,,,,,,
0529,,,1991,,DIANA AGREST,,,,,,,,,,,
0530,,,1991,,DIANA AGREST,,,,,,,,,,,
0531,,,1991,,DIANA AGREST,,,,,,,,,,,
0532,,,1991,,DIANA AGREST,,,,,,,,,,,
0533,,,1991,,DIANA AGREST,,,,,,,,,,,
0534,054,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1991,ROBERT A.M. STERN,AMY ANDERSON,PAUL AUDRAIN & GREG STACKEL,GREENWICH VILLAGE,MANHATTAN,"GREENWICH VILLAGE, MANHATTAN",40.7336,-74.0027,40.7392,-73.9971,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_054.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0535,,,1991,,AMY ANDERSON,,,,,,,,,,,
0536,,,1991,,AMY ANDERSON,,,,,,,,,,,
0537,,,1991,,AMY ANDERSON,,,,,,,,,,,
0538,,,1991,,AMY ANDERSON,,,,,,,,,,,
0539,,,1991,,AMY ANDERSON,,,,,,,,,,,
0540,,,1991,,AMY ANDERSON,,,,,,,,,,,
0541,,,1991,,AMY ANDERSON,,,,,,,,,,,
0542,055,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1991,ROBERT A.M. STERN,WAYNE BERG,CLARISSA MATTHEWS & KRISTINA MANIS,MEATPACKING DISTRICT,,"MEATPACKING DISTRICT, ",40.7410,-74.0076,40.7455,-74.0031,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_055.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0543,,,1991,,WAYNE BERG,,,,,,,,,,,
0544,,,1991,,WAYNE BERG,,,,,,,,,,,
0545,,,1991,,WAYNE BERG,,,,,,,,,,,
0546,,,1991,,WAYNE BERG,,,,,,,,,,,
0547,,,1991,,WAYNE BERG,,,,,,,,,,,
0548,,,1991,,WAYNE BERG,,,,,,,,,,,
0549,,,1991,,WAYNE BERG,,,,,,,,,,,
0550,,,1991,,WAYNE BERG,,,,,,,,,,,
0551,056,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1991,ROBERT A.M. STERN,LAURETTA VINCIARELLI,BRUCE FISHER & MICHAEL LOGUE,MEATPACKING DISTRICT,MANHATTAN,"MEATPACKING DISTRICT, MANHATTAN",40.7410,-74.0076,40.7430,-74.0075,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_056.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0552,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0553,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0554,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0555,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0556,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0557,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0558,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0559,,,1991,,LAURETTA VINCIARELLI,,,,,,,,,,,
0560,057,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1992,ROBERT A.M. STERN,WAYNE BERG,COLIN ALLEY & MAYINE YU,CITY ISLAND,BRONX,"CITY ISLAND, BRONX",40.8468,-73.7875,40.8489,-73.7874,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_057.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY,  SITE ANALYSIS"
0561,,,1992,,WAYNE BERG,,,,,,,,,,,
0562,,,1992,,WAYNE BERG,,,,,,,,,,,
0563,,,1992,,WAYNE BERG,,,,,,,,,,,
0564,,,1992,,WAYNE BERG,,,,,,,,,,,
0565,,,1992,,WAYNE BERG,,,,,,,,,,,
0566,,,1992,,WAYNE BERG,,,,,,,,,,,
0567,,,1992,,WAYNE BERG,,,,,,,,,,,
0568,058,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1992,ROBERT A.M. STERN,LYNNE BRESLIN,GREGG PASQUARELLI & BILL SHARPLES,CITY ISLAND,BRONX,"CITY ISLAND, BRONX",40.8468,-73.7875,40.8522,-73.7837,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_058.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY,  SITE ANALYSIS"
0569,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0570,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0571,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0572,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0573,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0574,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0575,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0576,,,1992,,LYNNE BRESLIN,,,,,,,,,,,
0577,059,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1992,ROBERT A.M. STERN,KELLER EASTERLING,MARK ALLEN & NEIL PLATT,CITY ISLAND,BRONX,"CITY ISLAND, BRONX",40.8468,-73.7875,40.8497,-73.7831,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_059.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY,  SITE ANALYSIS"
0578,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0579,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0580,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0581,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0582,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0583,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0584,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0585,,,1992,,KELLER EASTERLING,,,,,,,,,,,
0586,060,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1992,ROBERT A.M. STERN,SULAN KOLATAN,ERIC LIFTIN & LILY WANG,CITY ISLAND,BRONX,"CITY ISLAND, BRONX",40.8468,-73.7875,40.8509,-73.7867,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_060.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY,  SITE ANALYSIS"
0587,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0588,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0589,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0590,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0591,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0592,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0593,,,1992,,SULAN KOLATAN,,,,,,,,,,,
0594,061,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1993,ROBERT A.M. STERN,WAYNE BERG,NAYDA BERLINGER & CHRIS FOX,CONEY ISLAND,BROOKLYN,"CONEY ISLAND, BROOKLYN",40.5755,-73.9707,40.5804,-73.9694,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_061.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0595,,,1993,,WAYNE BERG,,,,,,,,,,,
0596,,,1993,,WAYNE BERG,,,,,,,,,,,
0597,,,1993,,WAYNE BERG,,,,,,,,,,,
0598,,,1993,,WAYNE BERG,,,,,,,,,,,
0599,,,1993,,WAYNE BERG,,,,,,,,,,,
0600,,,1993,,WAYNE BERG,,,,,,,,,,,
0601,,,1993,,WAYNE BERG,,,,,,,,,,,
0602,062,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1993,ROBERT A.M. STERN,STEVEN BRITTAN,TED ARLEO & GASSIA SALIBIAN,CONEY ISLAND,BROOKLYN,"CONEY ISLAND, BROOKLYN",40.5755,-73.9707,40.5802,-73.9674,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_062.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0603,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0604,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0605,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0606,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0607,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0608,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0609,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0610,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0611,,,1993,,STEVEN BRITTAN,,,,,,,,,,,
0612,063,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1993,ROBERT A.M. STERN,ROBERT A.M. STERN & GRANT MARANI,MATTHEW MCDONALD & DAVID WILLIAMS,CONEY ISLAND,BROOKLYN,"CONEY ISLAND, BROOKLYN",40.5755,-73.9707,40.5768,-73.9698,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_063.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0613,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0614,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0615,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0616,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0617,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0618,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0619,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0620,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0621,,,1993,,ROBERT A.M. STERN & GRANT MARANI,,,,,,,,,,,
0622,064,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1993,ROBERT A.M. STERN,PETER TESTA,ANNE CHEN & BEN FUQUA,CONEY ISLAND,BROOKLYN,"CONEY ISLAND, BROOKLYN",40.5755,-73.9707,40.5790,-73.9683,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_064.jpg,,"SHORT, SHARED SITE, MIXED-USE, NEIGHBORHOOD, MID DENSITY, SITE ANALYSIS"
0623,,,1993,,PETER TESTA,,,,,,,,,,,
0624,,,1993,,PETER TESTA,,,,,,,,,,,
0625,,,1993,,PETER TESTA,,,,,,,,,,,
0626,,,1993,,PETER TESTA,,,,,,,,,,,
0627,,,1993,,PETER TESTA,,,,,,,,,,,
0628,,,1993,,PETER TESTA,,,,,,,,,,,
0629,,,1993,,PETER TESTA,,,,,,,,,,,
0630,,,1993,,PETER TESTA,,,,,,,,,,,
0631,065,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1994,ROBERT A.M. STERN,PETER TESTA,JOEL CICHOWSKI & MICHAEL KUDLER,MELROSE,BRONX,"MELROSE, BRONX",40.8245,-73.9104,40.8278,-73.9096,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_065.jpg,,"GOV. AGENCY PARTNERSHIP, MID DENSITY, SHARED SITE, SHORT, SITE ANALYSIS"
0632,,,1994,,PETER TESTA,,,,,,,,,,,
0633,,,1994,,PETER TESTA,,,,,,,,,,,
0634,,,1994,,PETER TESTA,,,,,,,,,,,
0635,,,1994,,PETER TESTA,,,,,,,,,,,
0636,,,1994,,PETER TESTA,,,,,,,,,,,
0637,,,1994,,PETER TESTA,,,,,,,,,,,
0638,,,1994,,PETER TESTA,,,,,,,,,,,
0639,,,1994,,PETER TESTA,,,,,,,,,,,
0640,,,1994,,PETER TESTA,,,,,,,,,,,
0641,066,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1994,ROBERT A.M. STERN,KATHRINE DEAN & STEVEN BRITTAN,INDIRBIN RIAR & PHILIP PALMGREN,MELROSE,BRONX,"MELROSE, BRONX",40.8245,-73.9104,40.8299,-73.9064,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_066.jpg,,"GOV. AGENCY PARTNERSHIP, MID DENSITY, SHARED SITE, SHORT, SITE ANALYSIS"
0642,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0643,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0644,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0645,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0646,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0647,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0648,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0649,,,1994,,KATHRINE DEAN & STEVEN BRITTAN,,,,,,,,,,,
0650,067,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1994,ROBERT A.M. STERN,WAYNE BERG,BRIAN BERSON & LAURA REUWEE,MELROSE,BRONX,"MELROSE, BRONX",40.8245,-73.9104,40.8283,-73.9076,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_067.jpg,,"GOV. AGENCY PARTNERSHIP, MID DENSITY, SHARED SITE, SHORT, SITE ANALYSIS"
0651,,,1994,,WAYNE BERG,,,,,,,,,,,
0652,,,1994,,WAYNE BERG,,,,,,,,,,,
0653,,,1994,,WAYNE BERG,,,,,,,,,,,
0654,,,1994,,WAYNE BERG,,,,,,,,,,,
0655,,,1994,,WAYNE BERG,,,,,,,,,,,
0656,,,1994,,WAYNE BERG,,,,,,,,,,,
0657,,,1994,,WAYNE BERG,,,,,,,,,,,
0658,,,1994,,WAYNE BERG,,,,,,,,,,,
0659,068,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1995,ROBERT A.M. STERN,LAURETTA VINCIARELLI,LEYDEN JAEGER & DAWN ZINGALI,ATLANTIC CENTER,BROOKYLN,"ATLANTIC CENTER, BROOKYLN",40.6837,-73.9750,40.6860,-73.9725,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_068.jpg,,"GOV. AGENCY PARTNERSHIP, GRAPPLING WITH GENERIC, SHORT, SITE ANALYSIS"
0660,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0661,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0662,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0663,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0664,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0665,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0666,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0667,,,1995,,LAURETTA VINCIARELLI,,,,,,,,,,,
0668,069,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1995,ROBERT A.M. STERN,PETER TESTA,EUGENIE HUANG & KIMBERLY BASSETT,ATLANTIC CENTER,BROOKYLN,"ATLANTIC CENTER, BROOKYLN",40.6837,-73.9750,40.6850,-73.9725,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_069.jpg,,"GOV. AGENCY PARTNERSHIP, GRAPPLING WITH GENERIC, SHORT, SITE ANALYSIS"
0669,,,1995,,PETER TESTA,,,,,,,,,,,
0670,,,1995,,PETER TESTA,,,,,,,,,,,
0671,,,1995,,PETER TESTA,,,,,,,,,,,
0672,,,1995,,PETER TESTA,,,,,,,,,,,
0673,,,1995,,PETER TESTA,,,,,,,,,,,
0674,,,1995,,PETER TESTA,,,,,,,,,,,
0675,,,1995,,PETER TESTA,,,,,,,,,,,
0676,,,1995,,PETER TESTA,,,,,,,,,,,
0677,,,1995,,PETER TESTA,,,,,,,,,,,
0678,070,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1995,ROBERT A.M. STERN,CHRISTIAN HUBERT,DAVID KOHN & JEFFERSON ELLINGER,ATLANTIC CENTER,BROOKYLN,"ATLANTIC CENTER, BROOKYLN",40.6837,-73.9750,40.6877,-73.9731,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_070.jpg,,"GOV. AGENCY PARTNERSHIP, GRAPPLING WITH GENERIC, SHORT, SITE ANALYSIS"
0679,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0680,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0681,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0682,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0683,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0684,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0685,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0686,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0687,,,1995,,CHRISTIAN HUBERT,,,,,,,,,,,
0688,071,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1995,ROBERT A.M. STERN,KELLER EASTERLING,JAMES MIYOSHI & JEREMY LIMSENBEN,ATLANTIC CENTER,BROOKYLN,"ATLANTIC CENTER, BROOKYLN",40.6837,-73.9750,40.6870,-73.9743,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_071.jpg,,"GOV. AGENCY PARTNERSHIP, GRAPPLING WITH GENERIC, SHORT, SITE ANALYSIS"
0689,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0690,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0691,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0692,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0693,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0694,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0695,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0696,,,1995,,KELLER EASTERLING,,,,,,,,,,,
0697,072,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1996,ROBERT A.M. STERN,KLAUS HERDOG,DIMITRIJE MEDENICA & CHISTINE SICAT,MORNINGSIDE HEIGHTS,MANHATTAN,"MORNINGSIDE HEIGHTS, MANHATTAN",40.8105,-73.9621,40.8132,-73.9599,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_072.jpg,,"HIGH DENSITY, STUDENT HOUSING, SHARED SITE, GRAPPLING WITH GENERIC, SHORT, SITE ANALYSIS, UNIQUE"
0698,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0699,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0700,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0701,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0702,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0703,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0704,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0705,,,1996,,KLAUS HERDOG,,,,,,,,,,,
0706,,,1996,,KLAUS HERDOG,,,,,,,,,,,
